DATE,PJMC RT LMP,PJMC RT CONG,PJMC DA LMP,PJMC DA CONG,MISO RT LMP,MISO RT CONG,MISO DA LMP,MISO DA CONG,MISO RTLOAD,MISO LOAD FC,Central RT LOAD,Central LOAD FC,MISO GAS GEN,MISO DA GAS,MISO COAL GEN,MISO DA COAL,MISO Nuclear Gen,MISO Nuclear DA,MISO Hydro Gen,MIS DA Hydro,PJM RTLOAD,PJM LOAD FC,PJM West LOAD,PJM West LOAD FC,PJM GAS Gen,PJM Coal Gen,PJM Nuclear Gen,PJM Hydro Gen,PJM Ramp Imports,PJM Ramp Exports,MISO Ramp Imports,MISO Ramp Exports,MISO ACE,PJM ACE,MISO/PJMC DALMP,MISO/PJMC RTLMP,MISO/PJMC DA CONG,MISO/PJMC RT CONG,PJM/MISO RT LOAD,MISO Net Load,PJM Net Load,PJM/MISO Net Load 
2023-06-06,17.75,-0.20,17.67,-1.90,17.43,0.26,18.28,0.46,68979.14,71161.50,33488.88,35012.88,26238.48,29348.61,20635.74,18810.93,10470.50,10269.13,821.23,864.65,71869.63,72465.00,38200.96,38574.00,36239.00,10438.38,32137.50,441.75,929.41,1070.59,1058.84,441.16,75.15,87.17,0.61,-0.32,2.36,0.46,2890.49,10813.20,-7386.99,-18200.19
2023-06-07,21.30,-0.10,18.23,-1.14,17.70,0.54,17.45,0.22,68824.20,70371.00,33109.10,34811.00,25987.10,27303.13,22303.67,18339.94,10355.05,10221.88,746.90,862.55,71839.93,72516.63,37753.79,38005.63,34955.25,9888.75,32299.00,383.00,910.03,1089.97,1106.56,393.44,55.25,102.19,-0.78,-3.61,1.35,0.64,3015.74,9431.47,-5686.07,-15117.54
2023-06-08,17.10,0.00,16.98,-0.62,15.35,0.53,15.16,-0.13,67276.06,68884.63,31734.67,33008.63,24429.57,26750.20,18998.90,16086.65,10224.26,10219.13,691.06,780.95,70164.98,70809.75,36880.48,37050.00,33676.63,9025.75,32375.13,384.38,977.44,1022.56,1009.44,490.56,79.40,71.10,-1.81,-1.75,0.49,0.53,2888.93,12932.26,-5296.89,-18229.16
2023-06-09,19.62,0.00,19.06,-0.21,18.66,0.28,16.12,0.08,66600.60,68485.50,31520.75,32468.25,24563.72,26551.18,19867.75,16469.30,10190.17,10226.00,661.84,706.13,70188.26,70711.50,36838.45,36970.13,34563.63,9599.63,32434.88,360.63,963.56,1036.44,1015.59,484.41,39.71,54.22,-2.94,-0.96,0.28,0.28,3587.66,11317.13,-6770.49,-18087.62
2023-06-10,19.77,0.00,18.60,0.51,15.37,0.03,15.51,0.28,66377.02,67405.25,30919.44,31655.38,24777.54,26474.95,19425.71,15350.10,9834.30,9976.13,622.74,702.90,69163.77,69861.38,36277.54,36463.88,33278.50,9883.63,32129.88,440.25,997.41,1002.59,1046.59,453.41,56.47,62.01,-3.09,-4.40,-0.23,0.03,2786.76,11716.73,-6568.48,-18285.20
2023-06-11,15.93,0.00,16.90,1.23,12.99,0.03,12.59,-0.67,64074.13,66002.63,30793.45,31592.50,19450.40,21010.96,16165.72,13565.50,10252.17,10196.00,599.69,687.90,71057.06,71717.63,36312.84,36496.88,33376.38,10383.63,32200.25,399.50,1038.75,961.25,993.75,506.25,102.52,144.64,-4.31,-2.94,-1.90,0.03,6982.93,17606.16,-5302.69,-22908.85
2023-06-12,17.41,0.00,17.29,-0.24,18.59,0.08,14.38,-0.46,64142.51,65559.13,29607.95,30959.75,24133.07,26452.16,17207.54,14341.24,10396.42,10192.75,660.15,653.73,75165.98,75889.25,36544.58,36670.00,36340.25,9959.88,32266.75,446.63,950.00,1050.00,989.00,511.00,33.16,13.16,-2.91,1.18,-0.22,0.08,11023.47,11745.33,-3847.52,-15592.85
2023-06-13,15.28,0.08,15.80,-0.33,13.52,0.14,13.42,-0.48,66080.05,67356.50,30555.47,31760.25,20991.45,23357.15,16176.11,14225.78,10412.66,10210.50,650.96,647.90,72470.28,73092.75,36643.02,36811.63,35129.50,10128.50,32351.00,512.13,1039.84,960.16,991.34,508.66,65.57,102.15,-2.39,-1.76,-0.14,0.06,6390.23,17848.87,-5650.84,-23499.71
2023-06-14,16.92,0.00,18.51,-0.66,15.76,0.38,17.65,0.52,68841.47,69252.88,31614.70,32465.75,24736.49,27761.30,18050.60,16452.39,10354.81,10210.13,574.00,609.91,72699.26,73278.13,37384.00,37330.38,37019.25,10672.25,32346.13,404.00,1004.41,995.59,986.13,513.88,38.72,152.29,-0.86,-1.16,1.19,0.38,3857.79,15125.57,-7742.37,-22867.93
2023-06-15,17.94,-0.35,19.97,-0.10,14.56,-0.36,16.88,0.27,70291.04,71049.63,32888.08,33183.13,26478.28,30098.19,19748.69,17429.39,10111.16,10220.00,704.94,582.64,72804.05,73487.75,37885.24,37912.38,36390.63,10595.75,32595.00,441.50,948.00,1052.00,1040.19,459.81,54.97,120.57,-3.09,-3.38,0.37,-0.01,2513.01,13247.98,-7218.83,-20466.80
2023-06-16,16.50,-0.32,17.61,-0.08,16.24,0.24,17.30,0.23,70323.46,71143.25,32828.64,33565.00,24920.45,27558.01,18040.15,15247.31,10066.82,10057.25,647.00,660.26,73157.93,73811.50,37705.64,37766.63,37652.50,9443.75,33004.25,512.75,963.84,1036.16,970.91,529.09,30.27,80.39,-0.30,-0.26,0.30,0.56,2834.47,16649.04,-7455.32,-24104.36
2023-06-17,18.25,0.00,18.25,-0.15,17.17,0.53,17.91,0.59,67616.56,67946.50,30861.51,31320.38,23928.72,25662.78,19613.01,16047.20,10528.03,10692.38,681.29,614.88,69530.56,70292.63,35597.45,35737.50,35295.13,8824.00,33090.88,547.75,983.88,1016.13,979.22,520.78,60.24,28.37,-0.34,-1.08,0.74,0.53,1914.00,12865.51,-8227.19,-21092.70
2023-06-18,19.74,0.00,18.94,-0.03,15.35,0.88,16.41,0.36,68122.93,68222.38,30821.07,31369.38,23484.46,26089.23,21379.54,16516.04,11209.98,11367.50,658.28,597.29,69331.73,70005.00,35692.96,35859.88,33858.75,9255.13,33102.00,488.13,965.44,1034.56,1030.91,469.09,57.86,80.04,-2.53,-4.39,0.40,0.88,1208.80,11390.67,-7372.27,-18762.95
2023-06-19,18.97,0.01,18.68,-0.25,16.08,0.53,16.50,0.20,71045.99,70360.00,33042.74,33306.25,24318.67,26617.24,21068.40,16539.76,11398.17,11250.25,633.06,575.71,74825.41,75601.75,38780.98,39063.38,38067.38,10094.38,33029.38,650.25,1055.78,944.22,954.72,545.28,48.68,88.88,-2.18,-2.88,0.46,0.52,3779.42,13627.70,-7015.96,-20643.66
2023-06-20,15.95,-0.12,17.09,-0.51,19.24,0.77,16.69,0.16,75905.76,75548.13,35803.89,35890.25,21817.46,25226.20,20504.76,16026.30,11701.45,11546.00,635.98,648.49,80000.87,80528.38,41285.05,41488.38,40562.25,10823.38,32987.38,635.25,963.06,1036.94,1038.16,461.84,170.89,130.47,-0.40,3.29,0.66,0.89,4095.12,21246.11,-5007.38,-26253.49
2023-06-21,16.42,-1.47,13.26,-4.81,15.54,-1.26,16.60,0.19,76246.14,77372.88,37362.90,37835.13,22984.39,25545.40,21573.46,17141.80,11450.51,11368.25,617.96,633.96,78094.32,78843.75,41598.34,42200.25,39674.00,10409.00,33030.75,485.13,994.47,1005.53,1032.63,467.38,151.40,62.63,3.34,-0.87,5.00,0.21,1848.18,19619.83,-5504.56,-25124.38
2023-06-22,22.78,-2.15,18.89,-2.36,21.47,1.97,16.34,0.07,76005.90,77176.75,36978.89,37493.75,25813.78,27634.38,24516.14,20377.11,11672.29,11591.13,610.63,609.14,75446.14,76063.50,41220.22,41502.88,37885.88,10781.50,33076.50,491.63,932.16,1067.84,1092.38,407.63,45.06,71.70,-2.55,-1.30,2.43,4.12,-559.76,13393.07,-6789.36,-20182.43
2023-06-23,24.61,-2.15,21.37,-1.50,23.14,0.72,18.22,0.25,74798.73,75334.75,36032.55,36440.63,27736.67,29368.39,25921.67,22744.60,11330.91,11354.13,572.60,596.25,75706.82,76296.38,40341.78,40454.25,39937.50,10787.13,33039.13,506.88,988.81,1011.19,1051.94,448.06,41.70,54.75,-3.15,-1.47,1.75,2.88,908.10,9236.89,-8563.80,-17800.69
2023-06-24,21.34,0.15,20.64,-0.13,22.52,1.20,18.84,0.60,73727.03,73445.63,35498.15,34987.38,24703.93,27318.60,22256.79,20049.71,11435.42,11268.25,566.55,559.96,77421.23,78086.88,40399.05,40550.38,41120.38,10569.75,32926.63,478.63,972.53,1027.47,1069.22,430.78,85.82,68.29,-1.80,1.17,0.73,1.06,3694.19,14764.34,-7674.15,-22438.49
2023-06-25,21.92,0.35,20.01,-0.01,17.71,0.33,18.71,-0.01,75200.28,74489.38,36799.88,36571.50,23099.35,25328.25,21738.71,18685.64,11272.23,11376.13,603.95,568.85,79646.34,80341.13,41010.08,41365.13,41229.00,10690.00,32827.00,609.75,1007.25,992.75,936.69,563.31,26.28,63.23,-1.30,-4.21,0.01,-0.03,4446.06,18486.04,-5709.41,-24195.45
2023-06-26,19.63,-0.40,20.22,0.34,17.55,0.86,17.29,-0.26,72960.56,74516.63,35140.86,36286.75,22648.97,25523.24,20887.03,18240.60,11673.72,11632.88,621.00,606.14,82588.22,83176.63,41703.48,41972.38,41172.63,11468.13,32715.38,632.00,956.16,1043.84,992.81,507.19,66.74,156.34,-2.93,-2.08,-0.61,1.26,9627.66,17129.84,-3399.91,-20529.74
2023-06-27,19.66,-0.48,21.98,-0.88,20.17,1.77,19.06,0.56,73245.60,73817.38,34476.34,35297.38,26429.31,29311.49,22113.13,20458.80,11704.37,11666.38,659.85,608.50,80625.69,81408.13,40638.81,40949.88,42229.00,12581.50,32987.25,519.38,1071.63,928.38,913.88,586.13,120.41,120.03,-2.92,0.51,1.44,2.25,7380.09,12338.94,-7691.43,-20030.37
2023-06-28,19.72,0.00,21.65,-0.49,17.70,0.53,19.37,0.86,74214.56,75021.88,34166.32,35228.50,23884.16,27727.29,21861.43,19909.49,11699.11,11676.38,622.40,603.06,78116.58,78891.63,39695.83,40058.88,39509.00,13082.63,32996.00,505.00,970.84,1029.16,999.28,500.72,143.75,67.57,-2.28,-2.03,1.35,0.53,3902.02,16147.46,-7976.05,-24123.51
2023-06-29,21.52,-3.35,25.11,-1.40,17.32,0.75,20.73,0.89,78251.57,77962.00,36219.30,37156.63,29351.41,32909.11,24410.17,21590.90,11678.90,11655.63,621.48,608.39,79989.99,80610.63,41709.38,42223.63,39317.75,15665.63,32969.13,564.13,1042.88,957.13,907.31,592.69,50.65,150.60,-4.38,-4.20,2.28,4.10,1738.42,12189.63,-8526.63,-20716.26
2023-06-30,23.29,-1.65,27.33,-1.32,20.95,0.74,21.99,1.14,79178.19,79870.13,36672.65,38494.88,31268.95,35602.35,26429.57,24894.16,11632.16,11664.38,622.00,593.43,83345.12,84119.00,44236.12,44756.88,44193.50,16610.13,32938.50,630.38,965.47,1034.53,1040.78,459.22,73.96,96.19,-5.34,-2.33,2.46,2.39,4166.93,9225.51,-11027.38,-20252.89
2023-07-01,26.05,-1.29,25.46,-1.27,22.25,0.73,23.37,0.95,78176.67,79417.38,37079.43,38656.25,30172.74,34225.53,27180.25,23581.99,11735.90,11614.75,578.03,571.56,83804.35,84648.25,44525.39,44809.38,44665.25,16698.13,32828.88,558.00,984.75,1015.25,997.44,502.56,69.36,98.26,-2.09,-3.80,2.23,2.02,5627.68,8509.76,-10945.90,-19455.66
2023-07-02,22.82,0.00,23.30,-0.85,20.04,0.50,20.95,0.73,73868.19,75052.00,33866.49,35461.25,27267.09,30813.74,25246.55,21972.43,11736.98,11580.13,680.25,573.66,82424.48,83037.00,41394.70,41590.25,43158.00,15415.38,32791.38,576.88,963.31,1036.69,1085.22,414.78,88.60,93.88,-2.35,-2.77,1.58,0.50,8556.29,8937.32,-9517.15,-18454.46
2023-07-03,20.31,0.00,22.46,-0.35,19.58,0.42,21.47,0.64,73125.30,74905.25,33583.12,35029.88,25945.59,29566.40,23729.15,20895.86,11762.31,11592.25,586.24,574.03,84075.59,84801.00,39455.97,40293.50,44371.13,15533.38,32781.13,553.25,995.13,1004.88,1010.69,489.31,117.65,71.55,-1.00,-0.73,0.99,0.42,10950.29,11102.02,-9163.29,-20265.30
2023-07-04,20.67,0.00,21.83,0.01,20.08,0.57,20.82,0.46,74429.66,75476.38,35410.41,35670.25,26766.16,29420.60,25474.22,21662.54,11666.65,11612.75,596.05,604.53,85213.60,85954.13,41389.96,41899.00,44919.75,16032.63,32731.38,638.88,1038.69,961.31,972.94,527.06,104.98,35.42,-1.01,-0.59,0.45,0.57,10783.94,9926.59,-9109.02,-19035.61
2023-07-05,22.12,0.00,22.36,-0.07,20.62,0.59,21.40,0.32,75713.83,75930.75,38097.03,38210.13,26834.59,28999.39,25906.29,22423.05,11616.68,11611.38,564.29,606.23,89261.64,89938.00,44580.61,44737.13,45928.38,17579.88,32633.75,632.88,988.97,1011.03,986.56,513.44,75.41,94.29,-0.96,-1.50,0.40,0.59,13547.81,10791.98,-7513.23,-18305.22
2023-07-06,29.33,0.21,23.75,-0.57,26.41,0.30,22.24,0.17,76136.08,76147.13,39472.85,39400.00,27939.11,29704.95,26523.31,22886.44,11643.67,11612.88,598.79,585.94,93690.02,94515.75,46740.01,46902.13,50220.00,18510.13,32540.00,605.63,1029.00,971.00,965.78,534.22,36.35,75.57,-1.51,-2.92,0.74,0.08,17553.94,9431.20,-8185.73,-17616.93
2023-07-07,22.55,0.01,22.03,0.39,29.33,1.57,22.14,-0.64,72153.79,73194.25,36053.47,36924.75,27735.83,29211.39,24339.36,20930.53,11686.13,11640.25,616.23,566.24,91574.99,92334.75,44756.42,44979.75,48617.63,17386.88,32555.13,538.88,991.16,1008.84,1041.63,458.38,92.95,28.69,0.11,6.78,-1.02,1.56,19421.19,7776.24,-7523.51,-15299.76
2023-07-08,24.04,0.00,21.97,0.08,21.89,0.34,20.79,-0.34,71342.86,71303.00,34974.00,35511.88,27400.93,29430.06,23798.94,20422.19,11671.13,11658.75,623.29,578.85,87289.50,87893.75,42189.26,42043.13,46557.63,15581.25,32403.63,660.88,1006.16,993.84,1050.22,449.78,101.33,57.88,-1.18,-2.15,-0.42,0.34,15946.65,7848.58,-7913.87,-15762.45
2023-07-09,20.04,0.33,20.33,0.00,19.20,0.27,19.77,0.04,68522.43,68478.13,32132.77,32829.75,26205.49,28445.15,20508.36,18332.16,11690.53,11678.88,553.31,552.71,83166.85,83894.63,40283.16,40114.00,43900.13,14023.63,32634.50,572.00,1034.03,965.97,1018.31,481.69,72.54,-15.64,-0.55,-0.84,0.04,-0.06,14644.43,9564.73,-7963.40,-17528.12
2023-07-10,18.69,0.81,19.39,0.03,17.22,0.22,18.38,0.16,72720.52,72712.00,34827.75,35741.88,23746.91,26123.85,20716.28,18576.89,11707.24,11680.00,559.73,528.88,81593.16,82403.75,40968.66,41335.63,42385.25,14412.00,32701.00,652.13,1013.97,986.03,1054.53,445.47,161.09,109.76,-1.01,-1.48,0.13,-0.58,8872.64,15990.37,-8557.22,-24547.59
2023-07-11,19.77,0.05,21.56,0.12,21.11,1.12,19.12,0.30,76687.56,78212.50,38319.76,39446.63,26231.86,28909.76,22310.77,20258.73,11683.85,11655.75,550.30,533.69,85419.33,86073.63,43759.43,43924.75,42095.25,15706.13,32661.13,842.25,1008.84,991.16,983.50,516.50,114.93,118.61,-2.44,1.34,0.18,1.06,8731.76,15910.77,-5885.42,-21796.20
2023-07-12,21.91,0.12,23.43,-0.09,21.05,0.36,21.22,0.30,76502.34,78676.88,38092.30,39851.38,27500.04,30741.85,23958.47,21901.51,11561.08,11542.38,583.01,525.73,87781.79,88616.13,44104.49,44196.63,46523.38,15447.75,32557.38,718.63,1019.97,980.03,967.63,532.38,118.07,115.47,-2.21,-0.86,0.39,0.24,11279.46,12899.73,-7465.33,-20365.06
2023-07-13,24.94,-0.02,25.34,-0.07,25.28,0.74,24.23,0.24,77096.96,77704.50,37491.69,39128.50,29947.60,32893.51,25898.28,23451.81,11675.34,11673.00,619.49,553.01,91216.18,91910.75,44608.98,44800.88,49711.00,16260.38,32080.63,563.50,968.53,1031.47,1014.78,485.22,45.64,119.68,-1.11,0.34,0.31,0.76,14119.22,8956.24,-7399.32,-16355.57
2023-07-14,25.33,0.21,24.83,-0.31,25.47,-2.14,23.50,0.14,78268.35,78451.00,37775.41,38588.63,29854.30,32871.79,24588.15,20871.65,11673.07,11673.38,629.45,594.85,94762.02,95546.13,45436.65,45646.38,50443.00,18443.50,32031.88,503.75,982.34,1017.66,1015.41,484.59,57.47,69.54,-1.33,0.14,0.45,-2.35,16493.67,11523.37,-6660.11,-18183.48
2023-07-15,22.93,0.01,25.04,-0.03,21.66,0.24,23.25,0.15,77040.09,78291.00,38154.34,38964.50,28874.04,32861.61,24084.97,21798.38,11663.84,11660.88,662.23,600.71,90065.47,90723.88,44905.58,45149.13,48090.63,16045.75,32312.00,606.13,977.25,1022.75,1082.56,417.44,63.64,96.39,-1.78,-1.27,0.18,0.23,13025.38,11755.01,-6989.03,-18744.04
2023-07-16,20.72,-0.13,23.94,0.04,20.68,0.24,21.17,-0.39,71921.15,73851.50,34472.86,35864.00,27919.30,31132.06,22506.95,20779.28,11641.00,11575.25,622.15,586.58,88666.27,89254.13,42227.07,42366.38,46779.88,15272.75,32581.63,617.50,1009.75,990.25,1005.69,494.31,83.07,84.68,-2.77,-0.04,-0.43,0.37,16745.12,9231.75,-6585.48,-15817.23
2023-07-17,20.22,0.01,22.99,0.00,16.88,0.37,19.78,-0.06,70859.42,74417.50,35107.71,36855.63,27061.46,30294.48,22187.56,20070.74,11716.57,11687.38,616.55,588.63,87021.94,87580.13,42933.29,43054.75,43559.38,15708.38,32603.00,652.50,1023.34,976.66,976.22,523.78,84.44,50.17,-3.20,-3.34,-0.07,0.36,16162.52,9277.28,-5501.31,-14778.59
2023-07-18,22.46,0.03,23.01,0.08,19.84,1.57,19.87,0.04,73409.54,75411.00,35375.61,37226.25,28542.52,30959.33,25497.82,21596.89,11798.89,11704.63,625.48,604.61,88517.49,89037.75,42670.64,42958.50,46693.88,17279.75,32547.13,602.25,1044.09,955.91,1000.97,499.03,72.19,116.14,-3.14,-2.62,-0.04,1.54,15107.95,6944.83,-8605.51,-15550.34
2023-07-19,21.68,0.02,22.75,0.14,22.16,0.82,20.48,0.32,76730.12,77050.13,36312.13,37629.38,28024.49,31060.49,25300.85,22185.90,11855.35,11704.88,596.38,605.60,88631.76,89080.88,43789.57,43920.88,47568.13,18154.75,32215.75,714.75,1038.72,961.28,988.13,511.88,79.56,64.33,-2.26,0.47,0.18,0.80,11901.65,10953.05,-10021.61,-20974.66
2023-07-20,22.17,0.04,23.47,0.13,21.60,0.78,21.04,0.31,79679.41,80418.75,38644.39,39699.38,28016.58,30336.43,25276.69,21989.54,11799.98,11689.13,588.93,593.68,89406.49,90002.00,45167.81,45229.88,46928.75,18965.50,32380.25,613.13,1047.19,952.81,1014.16,485.84,87.99,75.55,-2.43,-0.57,0.17,0.75,9727.08,13997.23,-9481.14,-23478.37
2023-07-21,22.17,0.03,23.61,-0.29,21.77,1.77,20.95,0.39,76646.80,78004.13,36505.53,37949.25,28637.85,31368.46,26346.27,23380.81,11687.43,11713.13,593.10,574.74,89179.37,89826.13,44428.94,44676.75,46316.88,17929.75,32512.63,646.63,993.84,1006.16,1019.25,480.75,27.06,133.65,-2.66,-0.39,0.68,1.74,12532.57,9382.15,-8226.51,-17608.66
2023-07-22,22.61,-0.13,22.23,-0.37,21.45,0.84,21.82,0.64,72514.51,73557.13,33995.76,34964.00,26793.22,29648.24,25920.48,22932.73,11756.67,11699.63,533.46,556.85,81660.04,82434.63,40542.60,40694.50,41652.25,17451.13,32438.38,707.63,1020.81,979.19,1032.88,467.13,102.61,43.94,-0.41,-1.16,1.00,0.97,9145.53,7510.68,-10589.33,-18100.02
2023-07-23,20.95,0.00,22.09,-0.13,17.55,0.60,19.06,0.54,69764.74,72477.88,33387.77,35079.13,25405.81,27498.99,24442.24,21900.09,11734.31,11725.00,565.64,559.35,79129.50,79881.88,39738.50,39903.63,38617.38,16067.25,32638.50,628.38,978.81,1021.19,1019.44,480.56,130.71,66.07,-3.02,-3.40,0.66,0.60,9364.76,7616.74,-8822.00,-16438.74
2023-07-24,23.83,0.00,21.57,0.09,21.10,1.26,21.30,0.67,74680.23,75913.88,36532.31,37632.38,26939.24,27963.39,27203.23,21952.80,11586.60,11742.63,608.49,540.81,85485.45,86067.88,42528.23,42568.63,45276.25,18009.00,32570.63,544.38,1027.53,972.47,976.25,523.75,112.62,89.97,-0.28,-2.73,0.58,1.26,10805.22,8342.67,-10914.80,-19257.47
2023-07-25,22.77,0.21,25.45,-0.10,18.27,1.01,20.80,0.72,80021.62,81827.13,39215.56,41240.75,28303.97,31585.00,28015.77,25789.11,11563.89,11616.50,561.33,588.66,88867.05,89437.50,45247.92,45585.13,45529.88,19337.38,32543.38,517.25,947.91,1052.09,1064.63,435.38,118.99,86.44,-4.65,-4.50,0.82,0.80,8845.43,11576.67,-9060.83,-20637.49
2023-07-26,22.26,-0.06,27.76,-0.28,19.43,1.69,22.51,1.10,83926.84,86030.38,41718.45,43710.00,28901.69,32661.30,28756.60,26402.91,11531.89,11570.25,562.55,564.79,90332.95,90933.50,47672.49,47946.25,44950.00,19944.88,32489.75,593.50,1090.94,909.06,938.25,561.75,36.93,82.06,-5.24,-2.84,1.38,1.75,6406.11,14174.11,-7645.17,-21819.29
2023-07-27,24.54,-0.05,30.26,-0.29,29.06,1.88,28.77,0.95,84771.81,86040.88,41703.70,43265.38,31140.94,35505.49,30840.78,28148.60,11516.56,11555.75,631.76,546.15,99619.30,100119.00,51421.13,51251.13,52357.25,22164.38,32308.63,542.75,1028.97,971.03,1059.28,440.72,97.52,99.28,-1.50,4.52,1.23,1.93,14847.49,10641.77,-7753.70,-18395.47
2023-07-28,30.01,0.06,29.74,0.35,23.22,0.13,27.00,0.02,87059.59,87636.38,44700.71,45004.38,30622.38,35367.61,32426.16,29229.78,11479.78,11524.25,666.53,566.85,102322.94,102869.88,51467.30,51640.13,52441.88,21737.13,32255.63,519.00,893.16,1106.84,1133.25,366.75,69.31,168.23,-2.74,-6.79,-0.33,0.07,15263.35,11864.76,-4630.68,-16495.44
2023-07-29,22.99,0.08,26.87,0.31,17.62,0.33,25.58,0.26,82272.08,83837.38,41545.55,42668.38,29138.09,33177.00,29554.23,26994.76,11503.51,11512.25,598.99,527.43,96057.29,96737.88,47568.60,47957.38,48289.50,19525.25,32299.00,586.50,1060.19,939.81,1005.19,494.81,67.04,124.29,-1.29,-5.37,-0.05,0.26,13785.21,11477.26,-4642.96,-16120.22
2023-07-30,21.09,0.00,22.67,-0.04,19.65,0.89,20.79,1.11,74272.59,75961.38,34989.23,36784.75,26820.29,30253.05,27213.39,24244.76,11538.51,11518.38,628.14,538.28,84546.80,85247.13,41867.24,42242.13,43162.88,17533.13,32504.25,477.50,1059.91,940.09,937.84,562.16,90.02,42.19,-1.88,-1.44,1.15,0.89,10274.21,8072.27,-9130.95,-17203.22
2023-07-31,18.99,0.00,20.81,-0.05,19.41,1.39,17.98,0.75,75437.91,75689.25,35205.48,35965.13,25797.89,28936.05,25663.51,23065.86,11417.81,11482.25,615.58,538.24,81010.45,81557.88,41704.05,42031.75,41143.13,17756.00,32578.63,509.63,979.25,1020.75,999.00,501.00,90.62,71.07,-2.83,0.42,0.80,1.39,5572.54,11943.13,-10976.92,-22920.05
2023-08-01,21.04,0.00,21.04,-0.02,17.25,1.63,20.19,1.02,77184.27,78354.75,35977.66,37163.88,26624.83,28552.84,27527.92,23672.35,11170.73,11182.25,576.40,557.28,81218.32,81921.00,41898.97,42128.75,40827.88,18045.38,32616.75,491.50,959.47,1040.53,1041.19,458.81,94.51,163.89,-0.85,-3.79,1.04,1.63,4034.05,11284.39,-10763.18,-22047.57
2023-08-02,20.87,-1.49,22.06,-0.28,16.60,0.97,18.50,0.92,79583.61,79393.38,37037.46,37562.38,28380.81,30151.43,27312.84,24761.86,11205.63,11206.50,662.64,561.29,80183.78,80804.75,42523.65,42837.38,38669.63,18060.50,32685.25,497.63,1003.31,996.69,976.16,523.84,140.59,127.10,-3.56,-4.27,1.19,2.45,600.17,12021.69,-9729.22,-21750.91
2023-08-03,23.18,-2.35,23.04,-1.04,21.53,1.85,19.83,0.85,81483.06,81361.63,38098.49,38552.50,30781.90,33224.18,30128.95,25854.06,11569.20,11480.25,589.60,576.40,82399.25,82953.50,44168.69,44463.75,42810.63,17455.50,32501.50,474.63,1048.72,951.28,971.03,528.97,64.36,74.20,-3.21,-1.65,1.89,4.20,916.20,8413.42,-10843.00,-19256.41
2023-08-04,25.77,-3.07,23.96,-0.66,20.58,1.39,20.51,0.80,83381.25,82829.00,39402.54,39750.38,30915.44,34330.23,31165.80,26397.65,11806.26,11594.50,513.10,570.55,84790.66,85424.25,45617.51,45905.88,45911.88,17222.38,32563.63,417.88,976.31,1023.69,1030.47,469.53,91.77,67.82,-3.45,-5.19,1.46,4.46,1409.40,8980.65,-11325.09,-20305.75
2023-08-05,22.85,-0.06,22.70,-0.19,19.01,1.09,20.13,0.85,79436.13,79541.13,36953.28,37648.50,27233.22,31339.91,27308.86,22765.76,11785.18,11672.00,478.83,503.40,83140.12,83925.25,43498.81,43676.88,43473.63,15563.50,32636.88,403.75,987.63,1012.38,984.38,515.63,102.42,125.91,-2.57,-3.84,1.04,1.14,3703.99,12630.04,-8937.64,-21567.68
2023-08-06,21.54,0.02,21.90,-0.09,18.81,0.44,18.88,0.60,75341.45,75316.25,34327.28,35054.63,24339.56,27876.91,24259.33,20437.95,11654.08,11587.13,484.61,480.33,82216.06,82820.75,41706.49,41649.88,42004.13,14854.63,32691.25,375.75,1027.66,972.34,909.97,590.03,55.02,42.10,-3.02,-2.73,0.69,0.42,6874.62,14603.85,-7709.69,-22313.54
2023-08-07,24.31,0.00,21.91,-0.68,22.74,0.91,21.42,0.66,75092.52,74119.63,34996.93,35035.25,25204.68,28194.59,26304.06,19929.93,11816.18,11670.75,459.43,479.68,86232.50,86868.50,42967.92,42995.50,46182.75,15836.88,32708.50,356.50,1003.88,996.13,975.34,524.66,39.76,41.65,-0.49,-1.57,1.33,0.91,11139.98,11308.18,-8852.13,-20160.31
2023-08-08,22.69,-3.40,22.96,-1.68,16.57,0.44,19.48,0.57,75292.10,75228.50,35151.34,35736.88,27806.36,30468.68,26035.52,22961.94,11840.82,11687.00,493.35,477.30,83472.90,84084.38,41774.09,41931.25,43515.63,15421.50,32763.75,466.88,1033.75,966.25,972.56,527.44,111.36,81.43,-3.47,-6.12,2.25,3.84,8180.81,9116.04,-8694.85,-17810.88
2023-08-09,22.82,-3.57,23.54,-1.37,21.32,0.76,19.04,0.54,76249.96,77304.50,36204.25,37785.50,28310.06,31138.30,25892.96,23499.09,11835.58,11682.50,537.30,489.53,83166.39,83805.63,42640.59,42880.75,44536.88,15256.50,32728.00,480.50,1045.22,954.78,1018.06,481.94,98.74,69.55,-4.50,-1.50,1.91,4.33,6916.42,9674.06,-9835.49,-19509.55
2023-08-10,23.78,-2.45,23.94,-1.10,28.14,1.90,23.00,1.00,76838.49,77379.13,36269.29,37596.13,28177.85,30914.14,26650.04,23782.15,11824.33,11682.25,549.03,493.15,85607.32,86241.50,43697.53,43590.38,46870.38,16295.25,31705.63,598.25,1056.19,943.81,972.53,527.47,66.11,74.58,-0.95,4.35,2.10,4.35,8768.83,9637.24,-9862.18,-19499.42
